id,created_at,text
938122065197985793,2017-12-05 19:05:04,"b""WATCH: U.S. Supreme Court lets Trump's latest travel ban go into full effect https://t.co/SDc6AM53HY via @ReutersTV https://t.co/TgcqKNexwp"""
938120840184557569,2017-12-05 19:00:12,b'BMW rejects allegations of excessive emissions in road tests https://t.co/ObYO1La7AM https://t.co/lqKCFL6PJ5'
938120831070277632,2017-12-05 19:00:10,b'How delays across U.S. waterways are boosting prices for key goods and eating away at the nation\xe2\x80\x99s competitive edge\xe2\x80\xa6 https://t.co/MFvsQ6cI7g'
938119793982316545,2017-12-05 18:56:02,b'WATCH: Paul Manafort caught trying to pen op-ed piece on Ukraine https://t.co/atCbwuNFbL via @ReutersTV https://t.co/alN8i6HfAU'
938119601854001153,2017-12-05 18:55:17,b'Republican Party backs embattled Senate candidate Moore: official https://t.co/XBrwTll6W1'
938118422998679555,2017-12-05 18:50:36,"b'RT @ReutersOpinion: With the Masterpiece Cakeshop case being argued at #SCOTUS today, read @LemieuxLGM on why the Court must tell the anti-\xe2\x80\xa6'"
938118297601617920,2017-12-05 18:50:06,b'Supporters free ex-Georgian leader Saakashvili from Ukrainian police amid chaotic scenes https://t.co/tQdUFeYnbA https://t.co/xfNN7O85ls'
938116310457880576,2017-12-05 18:42:12,"b""Venezuela's former ambassador to U.N. leaves the United States: source https://t.co/zlcK94krjz https://t.co/Ndq9ELEerI"""
938115783951114240,2017-12-05 18:40:06,"b""Banks face Brexit 'point-of-no-return' in coming months - Bundesbank https://t.co/6gUZN9juty https://t.co/eIdSv1hHZ7"""
938115103765008390,2017-12-05 18:37:24,b'MORE: Some Russians to be allowed to compete at 2018 Olympics as neutral athletes - IOC https://t.co/Qq9C0huViq https://t.co/VgS9VOEqJv'
938114858104557568,2017-12-05 18:36:26,b'BREAKING: Russian Olympic Committee banned from competing at 2018 Pyeongchang Winter Olympics - IOC\xe2\x80\xa6 https://t.co/slJ2hizqlP'
938114791511613440,2017-12-05 18:36:10,b'Trump tells Mideast leaders of plan to move embassy to Jerusalem in break with U.S. policy https://t.co/5AQyNoIgiw'
938113258413625345,2017-12-05 18:30:04,b'In the latest #GenerationMaker: A third-generation craftsman is using the lessons learned by his grandfather to bui\xe2\x80\xa6 https://t.co/q5NO8pHs6L'
938112928162697218,2017-12-05 18:28:46,b'Conyers leaving Congress after harassment accusations https://t.co/eayAAUpVxQ'
938111495606624258,2017-12-05 18:23:04,"b'Shades of the subprime meltdown? As property prices in China rise, mortgage fraud remains largely a hidden danger \xe2\x80\x93\xe2\x80\xa6 https://t.co/tnBhPnwjHu'"
938110767064408066,2017-12-05 18:20:10,b'Google unveils new Android software in India to power cheap smartphones https://t.co/tJhzjDzgwk https://t.co/AvymPk8ELE'
938108227383975937,2017-12-05 18:10:05,"b""'Expats go home': Amsterdam's visitor boom angers locals https://t.co/R4yD77ywHo https://t.co/1nJWynzHxg"""
938107212496486400,2017-12-05 18:06:03,"b""WATCH: Final 'House of Cards' season to focus on Robin Wright after Kevin Spacey exit https://t.co/CoYKFsG09j via\xe2\x80\xa6 https://t.co/wjAlRpYMLT"""
938106985479835649,2017-12-05 18:05:09,"b'RT @ReutersOpinion: Why Iraq should limit Islamic State trials, by @sarahleah1 https://t.co/cZ941IAHXg https://t.co/QULqxoA1Kc'"
938105750525759488,2017-12-05 18:00:14,b'European shares slip in cyclical-defensive tug of war https://t.co/cgqBwuc6tS https://t.co/AFIxBKFy2Y'
